Temperature_C,Humidity_pct,Occupants,Home_Size_sqft,AC_Hours,Fan_Hours,Fridge_Hours,WashingMachine_Hours,TV_Hours,Computer_Hours,WaterHeater_Hours,Previous_Day_kWh,Solar_Available,Weekday,Month,Daily_Consumption_kWh,Energy_Waste
28.7,55.6,4,1116,4.9,7.5,24.0,2.1,5.1,7.7,0.0,15.9,0,1,8,33.54,1
33.3,83.6,4,893,3.6,10.8,13.2,0.0,2.9,3.9,0.5,4.0,1,1,8,19.69,0
32.8,62.2,6,1969,2.4,5.7,19.8,1.7,4.0,1.6,1.6,16.5,0,1,12,34.59,1
31.3,66.7,3,1063,2.3,5.2,18.7,1.0,7.7,5.0,0.2,16.4,0,0,2,27.8,1
29.0,28.6,6,884,5.5,1.1,19.6,4.1,2.5,1.9,0.1,24.1,1,1,3,27.76,1
34.0,80.4,5,567,2.4,15.6,17.5,0.8,1.7,3.7,0.1,19.9,0,0,4,24.96,0
23.5,51.7,6,1317,11.6,10.3,22.8,1.2,0.0,3.6,0.1,16.8,0,1,5,36.08,1
26.4,46.0,3,1617,9.1,3.2,17.8,2.1,1.1,3.9,1.6,17.7,1,1,3,27.95,1
30.1,80.7,3,1252,6.7,11.4,16.3,5.4,6.3,3.7,2.5,13.9,0,0,3,35.47,1
34.5,62.5,5,1717,6.2,8.2,18.2,4.5,1.4,1.5,1.0,14.7,1,0,11,29.4,1
23.0,51.8,5,1047,3.9,3.3,18.9,4.5,3.2,6.1,2.0,10.6,0,1,9,27.17,1
23.8,58.3,2,521,2.1,11.8,12.6,1.2,3.0,0.4,0.1,11.9,0,0,1,17.6,1
23.1,55.3,1,804,2.8,5.9,18.3,4.3,2.3,4.7,3.0,16.1,0,0,6,24.86,1
32.6,53.3,2,1686,3.3,4.9,8.0,1.8,3.5,4.0,0.3,13.4,1,1,8,24.82,1
32.9,79.3,6,825,2.0,11.3,17.5,1.4,1.6,4.5,2.1,5.6,0,0,6,23.82,0
36.5,56.6,2,400,1.1,13.7,24.0,0.1,3.7,0.9,0.4,15.7,0,1,3,22.86,1
40.1,63.8,3,1022,3.2,8.8,19.7,3.5,5.4,5.7,0.4,22.5,0,0,6,32.42,1
23.2,50.6,4,788,3.5,6.6,15.5,2.4,1.9,3.6,0.1,21.9,0,1,1,24.7,1
28.1,50.2,5,1137,4.9,9.6,21.9,1.8,2.0,2.7,1.5,19.9,0,1,3,27.84,0
26.3,56.3,4,1563,3.2,7.8,12.7,1.5,1.2,4.4,2.7,17.6,0,1,12,29.14,1
23.7,51.9,2,1686,4.0,13.5,24.0,3.1,0.2,1.7,1.0,5.6,0,0,1,18.45,0
29.2,63.3,2,1253,2.2,9.2,18.3,0.4,6.4,5.0,2.6,11.8,0,1,4,25.69,1
26.3,82.2,1,943,1.6,14.9,22.5,0.7,3.1,1.4,0.6,9.8,0,0,12,20.69,1
29.7,95.0,3,1444,3.7,7.3,18.7,0.3,1.4,3.8,0.2,23.2,0,0,1,29.46,1
27.3,54.2,3,1348,5.1,9.3,15.8,0.9,1.6,5.6,2.4,31.9,0,1,6,31.95,1
22.0,79.5,4,1616,12.0,10.7,14.2,2.7,1.0,3.4,0.4,12.6,0,0,12,33.4,1
31.9,56.6,6,1299,5.5,7.5,23.6,0.9,1.5,1.1,2.0,25.7,1,1,10,33.73,1
31.8,76.2,3,1230,1.1,11.1,16.2,0.6,3.5,4.0,0.3,17.9,0,1,7,28.84,1
26.9,62.6,1,1071,3.4,12.6,23.3,0.8,3.0,2.2,1.2,18.2,1,0,7,22.64,1
18.5,58.6,5,1117,0.3,8.1,12.3,1.4,6.3,4.0,1.2,14.2,0,0,6,24.08,1
17.7,64.4,3,1561,1.8,7.4,11.1,2.0,5.6,1.8,0.9,22.3,0,0,12,22.93,0
22.3,43.3,1,1640,3.7,3.8,15.5,0.6,2.6,2.9,0.0,20.4,0,0,1,24.55,1
30.8,45.9,1,1037,10.2,7.8,16.5,2.1,4.5,3.6,2.8,17.3,1,1,3,31.84,1
32.2,28.6,6,1418,4.3,11.4,13.0,2.8,5.0,4.1,0.0,23.2,0,0,10,31.16,1
29.3,87.5,1,2213,7.3,7.9,24.0,1.7,2.0,2.5,0.6,18.1,0,1,4,33.09,1
29.3,86.5,5,1142,1.2,5.7,18.9,0.2,5.9,5.3,2.5,22.1,0,0,10,31.0,1
16.6,64.6,3,922,1.9,8.5,24.0,1.4,4.0,0.0,2.0,18.9,0,1,5,22.99,1
30.7,83.6,3,736,8.2,8.5,16.8,3.2,1.4,5.8,1.4,9.0,0,1,3,33.91,1
25.6,65.6,4,1154,2.8,8.4,15.6,0.2,2.0,2.1,0.5,23.4,1,1,12,23.63,1
27.6,50.0,3,1967,2.9,9.0,18.7,0.9,3.1,1.9,2.6,15.9,1,1,11,27.56,1
24.3,60.7,6,765,1.5,9.9,15.9,1.5,0.5,2.9,0.0,15.5,1,1,5,21.04,1
19.2,42.9,5,618,3.1,6.2,18.2,1.3,7.9,0.0,1.2,22.5,0,0,6,24.34,1
32.6,63.8,6,1593,2.4,11.0,14.7,0.9,5.7,1.7,0.3,13.5,0,1,8,28.68,1
30.8,70.8,5,871,3.8,6.1,24.0,0.7,4.8,0.7,0.2,21.3,1,0,11,24.18,1
23.8,68.2,5,1880,3.3,11.1,23.5,1.9,4.8,6.7,0.1,24.7,0,1,6,31.02,1
21.4,48.4,1,1856,3.3,9.9,24.0,0.7,3.9,4.2,0.5,19.2,0,0,4,23.14,0
25.9,65.7,6,1527,1.0,12.6,22.0,1.2,6.8,5.9,0.9,30.4,1,0,4,28.34,1
33.2,46.9,4,914,4.0,9.2,21.1,0.6,9.0,2.3,1.3,16.5,1,0,11,26.6,1
31.6,51.0,2,903,8.5,5.6,15.8,0.2,4.9,2.9,1.9,11.0,0,0,11,27.21,1
29.2,37.9,3,1175,5.0,11.1,15.7,0.6,1.1,3.3,2.0,4.0,0,1,10,23.0,0
33.4,69.4,1,1569,1.6,9.3,21.5,1.9,5.2,0.5,1.0,12.4,0,1,5,25.16,1
30.6,64.8,4,813,3.4,7.2,12.3,2.7,1.9,4.1,0.6,27.2,0,0,4,27.19,1
24.3,69.9,5,1316,3.5,9.7,13.1,2.1,2.7,3.2,0.0,12.1,0,1,2,20.73,0
32.1,84.9,1,744,8.9,2.6,19.1,2.1,3.0,0.7,0.3,31.3,0,1,6,32.65,1
28.6,87.4,1,1075,1.6,10.0,21.0,0.6,3.5,3.2,0.5,24.4,0,1,2,27.76,1
24.9,58.9,5,1379,1.3,10.1,13.5,3.0,4.3,3.0,0.8,25.5,0,0,2,25.67,1
34.4,80.6,5,1259,2.5,9.3,22.1,1.1,1.0,2.7,2.1,10.2,0,0,5,25.95,0
31.0,60.6,6,1462,4.7,2.9,19.2,3.6,4.6,4.0,0.3,17.4,0,1,8,32.56,1
21.9,58.7,1,920,1.1,12.8,16.3,2.4,3.3,3.4,0.6,11.7,0,1,1,23.76,1
32.6,67.2,2,400,7.3,9.6,14.8,0.7,4.3,3.9,0.6,4.0,0,1,9,26.89,1
29.9,65.5,5,1559,1.6,7.7,10.9,1.0,6.2,2.1,2.6,17.3,1,0,7,24.21,1
27.1,64.9,6,1959,0.3,11.6,22.6,1.5,5.0,3.1,0.4,21.7,0,1,9,32.57,1
26.7,60.5,1,400,2.5,4.8,14.8,0.7,5.4,0.0,0.2,28.3,0,0,1,21.43,1
23.9,70.5,2,1661,3.2,11.0,13.4,1.9,5.2,5.9,0.7,13.6,0,1,11,27.57,1
21.8,38.4,1,1284,3.6,14.7,13.0,0.8,1.5,3.7,0.2,19.9,0,1,8,20.16,0
30.3,78.0,6,1615,5.2,8.8,12.7,3.3,0.4,1.3,0.6,14.7,0,1,9,28.84,1
31.2,56.1,2,1215,1.2,11.7,19.6,1.1,0.5,3.2,0.9,21.6,0,1,7,22.17,0
27.3,58.7,5,1184,1.8,7.0,17.3,0.2,3.6,2.0,0.8,19.9,0,0,9,25.63,1
30.2,56.4,4,1262,2.1,10.7,11.0,2.6,4.9,6.6,0.4,25.0,0,1,11,31.69,1
27.1,47.9,5,1435,8.7,5.3,21.4,1.0,3.1,1.6,0.7,10.0,0,0,11,29.49,1
27.2,76.0,6,1259,1.1,12.1,14.4,2.7,0.2,4.8,0.5,10.0,0,0,4,21.37,0
31.4,55.4,3,1652,2.1,12.7,13.3,2.1,0.0,6.2,0.5,25.4,0,0,12,31.47,1
31.3,58.2,4,671,1.1,9.9,18.8,3.4,4.3,1.4,0.3,21.7,0,1,1,23.98,1
35.8,73.8,3,1234,3.4,11.7,17.6,2.4,3.3,2.9,0.2,10.8,0,1,11,25.1,0
26.7,77.5,4,1218,3.4,10.8,13.2,0.8,4.3,3.3,1.5,12.1,0,1,5,28.46,1
30.6,61.2,1,1233,1.6,13.7,17.5,0.4,3.1,3.4,0.7,4.0,0,1,1,19.19,0
28.1,63.9,6,1603,6.0,9.0,19.0,0.5,0.3,0.5,0.5,24.3,0,1,8,32.94,1
30.0,69.9,1,1337,5.6,10.2,15.9,0.3,3.8,2.0,0.5,16.5,1,0,5,23.55,1
35.0,66.4,1,1986,0.5,5.7,23.6,2.0,0.2,2.6,0.1,14.8,0,1,10,25.83,1
30.9,70.3,5,1754,3.5,7.2,15.8,1.2,1.2,0.8,0.6,12.5,0,0,3,24.59,0
25.2,54.9,2,1351,5.8,9.2,23.1,0.8,5.4,2.8,1.2,23.3,0,0,9,29.25,1
26.7,63.6,2,1588,6.6,6.0,19.9,2.4,0.0,4.6,1.5,15.4,0,1,8,32.24,1
26.1,52.5,3,1311,8.5,5.0,14.5,0.4,1.7,3.1,0.1,19.7,0,0,8,26.25,0
27.7,79.1,5,736,3.4,9.8,17.9,8.0,4.0,1.2,2.4,16.1,0,1,11,31.38,1
25.7,72.8,5,1060,4.7,12.3,21.3,1.3,4.5,5.6,0.6,18.8,0,0,1,29.18,1
26.5,70.7,5,2010,2.5,11.7,24.0,0.5,4.6,4.2,1.2,26.9,0,0,12,31.88,1
28.1,67.3,2,1686,3.2,9.6,18.9,2.2,3.6,6.1,1.0,11.6,0,1,8,26.32,1
30.5,57.2,5,820,8.5,9.2,24.0,3.1,4.8,1.9,2.7,14.4,0,1,3,34.86,1
24.8,45.8,3,1551,4.9,15.0,16.0,0.6,7.4,1.4,0.2,12.9,0,0,5,27.85,1
29.2,53.8,3,915,5.3,6.3,18.9,0.8,4.2,4.7,2.5,21.7,1,1,3,23.47,0
29.1,71.4,2,907,2.1,13.4,24.0,0.9,4.1,4.3,0.6,22.6,0,0,5,24.24,0
33.0,52.5,5,1254,2.4,8.1,21.7,2.1,2.1,2.2,2.0,32.0,0,1,9,32.3,1
30.1,84.3,4,1937,5.5,8.2,21.4,5.6,6.4,3.6,0.4,6.4,0,0,6,32.9,1
31.4,67.8,3,792,4.3,4.9,17.6,2.7,2.2,6.3,1.5,4.0,1,0,8,17.96,0
30.2,54.4,3,1566,8.6,11.6,15.6,3.3,2.3,2.7,1.9,21.8,1,0,4,34.69,1
34.4,68.3,2,1755,5.6,13.3,21.3,0.3,3.6,0.0,0.1,12.8,0,1,5,29.52,1
28.3,92.6,1,400,4.9,8.2,14.0,0.6,2.4,2.5,3.1,11.8,0,1,2,24.78,1
21.7,67.8,2,1072,1.3,5.8,23.4,0.4,6.7,1.5,0.8,20.1,0,1,9,17.91,0
30.6,92.5,1,1448,8.2,6.7,20.2,1.5,5.2,4.9,0.6,21.1,0,1,5,30.29,0
24.2,63.0,2,753,2.5,11.0,17.2,3.8,3.3,1.4,0.9,20.5,0,0,4,21.16,0
18.2,54.5,5,2000,0.6,11.1,23.9,3.4,8.0,2.2,0.0,15.3,0,1,8,28.14,1
31.2,69.7,1,829,3.7,6.8,15.8,1.7,0.3,0.0,0.9,11.6,0,1,10,22.29,1
28.7,48.8,3,1963,2.4,12.3,15.7,4.4,6.6,4.9,0.3,15.0,0,0,12,31.48,1
29.8,43.5,1,1021,0.8,13.7,23.7,2.3,4.8,3.2,1.2,33.9,0,0,5,25.5,0
31.0,40.1,3,1017,2.8,4.2,9.5,1.0,0.0,2.9,0.3,20.5,0,0,8,25.12,1
28.0,82.5,4,2048,2.5,5.6,19.9,3.4,3.1,5.7,2.4,21.6,1,1,10,30.66,1
34.0,61.8,2,1432,1.9,11.4,23.2,2.2,3.4,4.7,0.1,9.9,0,0,7,27.45,1
29.1,36.7,4,1071,3.6,12.4,17.1,0.5,1.7,3.0,0.3,18.9,0,1,12,26.72,1
27.3,77.6,6,857,5.8,5.7,13.0,0.8,2.2,1.9,1.4,6.9,0,1,2,26.81,1
28.9,44.6,2,1813,8.0,8.3,21.1,0.9,5.3,2.0,0.3,24.7,1,0,12,31.07,1
19.1,53.8,4,1659,2.6,6.2,12.0,0.2,3.4,5.9,0.4,32.0,0,1,4,28.17,1
31.2,82.2,4,448,4.2,15.4,15.4,0.4,4.7,1.3,1.0,17.9,0,0,6,27.56,1
21.8,51.3,6,1036,1.9,3.2,17.8,3.9,4.0,4.0,0.9,23.2,0,0,2,23.92,0
30.7,79.0,1,1073,3.6,3.2,18.0,0.5,1.7,2.7,0.8,16.7,0,0,7,19.35,0
28.1,55.9,2,1263,1.9,8.4,12.2,0.2,1.7,1.2,2.2,18.5,1,0,10,18.42,0
29.1,67.2,6,1250,3.0,7.8,18.5,1.6,1.6,0.7,0.1,15.1,1,1,6,24.05,1
24.9,78.0,4,839,1.2,10.3,20.0,2.8,2.4,0.4,0.5,20.1,0,0,12,20.12,0
36.7,66.3,3,742,3.8,15.8,20.8,1.7,4.9,1.3,1.8,14.0,0,1,10,30.0,1
19.1,65.3,5,720,5.5,8.1,22.6,2.1,1.0,4.7,1.5,4.0,0,1,6,23.93,1
28.1,68.6,1,1596,8.4,12.8,15.9,0.6,5.8,3.0,0.7,23.1,1,0,11,29.91,1
24.5,45.9,5,1217,3.7,10.2,23.5,1.2,4.7,5.9,0.7,20.3,1,0,9,24.41,0
21.2,66.7,5,1511,5.3,11.6,10.3,1.8,3.8,0.8,0.4,29.9,1,0,5,30.87,1
35.6,65.4,5,1338,0.9,5.6,24.0,2.9,5.4,0.4,4.1,17.8,0,0,12,30.82,1
29.7,86.4,4,1655,0.5,8.3,17.1,3.8,1.8,3.9,0.3,15.8,0,0,11,26.4,1
40.3,60.9,4,1694,3.1,12.0,20.9,3.6,1.6,0.7,0.1,26.4,0,1,6,33.59,1
32.5,76.2,3,1249,3.1,11.5,11.0,2.0,0.0,2.7,1.3,14.3,0,0,4,28.1,1
31.2,69.1,6,987,10.4,16.4,10.2,1.7,6.9,4.6,1.1,20.5,0,0,4,38.13,1
31.5,43.5,4,1308,7.2,12.5,17.5,3.5,5.1,3.6,0.7,18.0,0,0,3,34.83,1
22.7,56.0,3,1108,4.4,8.0,14.9,0.4,2.7,5.2,2.0,17.3,0,0,11,28.63,1
22.6,64.7,6,1814,5.1,4.2,16.9,3.5,5.2,4.1,0.2,15.8,0,0,6,27.57,0
35.6,70.6,2,1226,0.7,9.8,20.1,1.6,1.5,2.7,1.0,6.2,0,0,5,24.12,1
32.7,55.9,2,1138,0.6,6.2,24.0,1.4,3.5,3.6,0.1,25.4,0,1,2,28.57,1
25.3,58.3,5,1253,3.6,10.7,10.2,1.3,3.0,3.4,0.5,32.6,0,0,4,27.3,1
29.4,71.8,6,1848,2.7,6.7,18.4,0.6,0.9,2.6,0.9,26.3,0,0,8,31.32,1
29.6,72.6,3,890,4.1,7.8,12.0,5.1,3.5,2.1,0.6,14.9,0,1,4,24.24,0
34.6,58.0,6,1162,1.9,2.6,17.1,0.7,1.6,3.1,1.2,17.7,0,1,5,25.06,1
30.5,59.6,2,1335,2.2,13.0,24.0,1.1,0.0,3.5,0.2,23.7,0,1,2,25.55,1
25.6,73.4,1,2175,4.2,9.8,12.6,1.9,4.4,4.5,0.2,4.5,0,0,9,23.7,0
32.7,54.2,3,1066,4.0,4.9,9.4,0.4,3.1,0.6,1.9,26.2,0,0,6,30.12,1
26.4,69.8,1,1151,2.1,5.9,17.4,2.1,2.7,2.1,3.1,33.1,0,1,10,30.45,1
31.6,70.5,4,807,9.0,9.5,12.7,0.5,4.6,7.5,0.4,21.6,0,0,5,36.34,1
26.2,38.9,1,1981,0.8,3.6,21.4,3.6,0.4,2.7,0.1,14.3,0,1,2,25.21,1
16.0,85.1,1,1535,4.8,11.6,12.5,4.2,3.0,3.1,0.1,15.4,1,0,6,26.93,1
36.6,82.7,6,1439,6.2,4.9,16.3,4.2,4.6,0.4,0.1,9.3,0,1,9,31.16,1
24.5,74.6,2,1669,4.1,9.3,16.3,2.5,4.7,7.0,1.5,18.5,1,0,2,24.73,0
33.7,78.5,5,1276,1.8,7.8,14.4,0.1,1.4,3.9,1.6,16.3,0,1,1,28.24,1
32.0,65.3,5,1099,3.6,8.7,16.6,2.1,5.6,7.0,0.4,18.9,0,0,2,31.44,1
26.5,77.6,5,589,3.1,4.8,11.3,4.1,4.7,3.4,2.2,26.3,0,0,2,25.42,0
23.5,54.4,1,1265,0.2,7.2,20.9,1.0,4.0,4.6,0.7,20.7,0,0,7,20.33,1
38.1,45.3,6,915,7.0,15.4,17.6,1.6,5.6,1.1,1.0,13.9,0,1,7,33.69,1
30.1,65.2,5,1881,6.4,5.7,19.1,1.7,5.2,6.2,0.4,20.5,0,1,9,36.87,1
35.1,68.0,5,1012,2.9,9.1,15.1,3.3,0.5,2.8,0.6,7.5,0,1,10,27.05,1
30.6,63.4,6,912,2.7,11.6,17.2,1.2,3.3,5.2,0.1,21.0,0,0,6,27.81,1
33.5,57.0,5,850,2.7,11.5,21.8,0.7,2.0,1.7,0.5,15.0,0,1,6,26.52,1
30.1,55.4,4,1498,4.4,12.0,22.0,0.1,4.5,3.0,1.2,23.5,0,1,12,33.32,1
22.9,56.0,4,2076,1.4,4.3,16.7,0.4,4.2,2.9,0.1,21.0,0,0,8,23.04,0
25.4,62.8,5,1687,6.0,8.4,19.1,1.8,3.1,2.8,1.3,27.6,1,1,2,29.51,1
30.9,41.9,5,400,8.5,9.2,22.6,1.0,3.3,4.5,2.5,25.5,1,0,3,30.66,1
23.4,64.5,6,1350,3.8,10.7,15.3,0.1,0.7,0.7,2.1,14.9,0,1,8,24.12,0
27.4,59.7,5,1376,1.5,5.5,18.2,2.6,4.2,0.8,2.6,28.0,0,0,6,29.21,1
28.6,74.3,6,2316,2.9,5.0,10.9,5.9,4.7,0.5,1.9,26.8,0,1,10,38.32,1
34.3,48.8,6,1473,2.4,9.3,13.6,1.1,3.5,4.5,0.6,14.5,0,1,8,30.72,1
36.8,64.2,1,630,4.4,11.5,24.0,1.2,0.4,4.3,0.4,28.6,0,1,5,26.95,0
19.3,60.3,1,967,1.5,7.3,13.8,2.6,6.1,1.5,1.4,21.1,0,0,4,20.79,1
31.1,58.7,3,725,3.1,7.0,18.5,2.4,2.5,3.4,1.6,27.6,0,1,10,27.41,1
37.7,69.3,4,1593,1.1,8.9,11.2,2.4,5.8,6.6,1.4,22.6,0,1,5,31.04,1
22.6,70.0,6,1702,4.4,11.6,18.3,1.9,0.0,2.7,0.0,13.4,0,0,11,24.95,0
23.9,77.1,4,1916,6.6,5.4,24.0,2.4,2.3,2.9,3.1,16.5,1,1,9,31.76,1
34.7,85.6,1,1730,2.5,10.4,24.0,1.3,1.9,1.1,1.4,16.7,0,1,3,28.53,1
29.9,81.3,1,802,7.3,9.0,17.1,0.5,4.3,0.5,0.3,4.5,0,0,7,24.76,1
26.5,51.5,5,986,3.3,9.0,20.6,1.6,2.4,2.0,0.5,10.5,0,0,9,24.32,1
30.1,27.3,4,1282,4.1,12.8,21.9,1.7,4.2,4.0,0.0,19.9,0,1,1,31.62,1
32.6,58.1,4,1223,2.1,4.6,14.4,2.7,1.1,0.0,1.1,19.3,0,1,6,26.16,1
29.6,62.5,5,1345,3.9,12.5,22.4,1.7,5.1,1.2,1.1,13.1,0,0,3,30.45,1
31.0,74.5,5,2189,7.3,4.3,16.2,0.5,1.8,5.4,0.2,23.7,0,0,12,33.86,1
30.2,71.4,1,964,4.2,10.7,24.0,0.8,3.5,1.7,0.3,28.4,0,1,7,30.98,1
31.1,72.5,5,1116,1.4,11.1,19.2,0.9,7.4,2.8,0.5,7.9,1,0,11,24.24,1
30.2,55.1,4,1075,4.7,6.1,19.4,4.3,3.1,3.3,1.3,13.2,0,1,5,26.84,0
31.3,49.1,1,848,1.7,6.5,12.0,0.9,2.8,1.6,0.5,17.7,0,0,2,20.34,1
28.5,65.8,2,673,5.7,9.7,13.7,2.0,2.6,1.3,1.4,14.8,1,1,11,23.56,1
34.6,93.2,4,916,0.4,6.1,21.4,3.3,7.6,3.9,0.1,11.2,0,1,2,28.86,1
27.9,58.9,5,602,3.5,9.5,16.3,1.5,3.0,2.1,0.6,14.5,0,0,2,23.96,1
27.0,45.8,1,1738,0.9,9.1,15.5,1.0,3.0,3.0,3.3,23.7,1,0,12,24.24,1
22.5,71.8,6,662,7.3,10.8,20.6,4.6,3.1,5.7,0.6,16.3,0,1,9,30.05,0
25.9,63.5,3,840,4.2,8.4,18.5,3.2,1.6,5.3,3.4,33.2,0,1,11,31.44,1
30.1,64.2,4,513,3.9,6.7,23.0,1.7,2.9,4.0,0.0,27.4,1,1,12,27.14,1
28.5,76.2,3,1323,4.3,7.1,18.9,0.8,2.9,0.0,0.5,16.3,0,0,5,26.22,1
32.2,62.0,5,808,2.4,10.7,20.5,2.3,4.4,3.9,1.3,14.1,1,1,3,27.92,1
23.9,35.4,2,1734,1.9,12.4,8.0,1.2,0.6,2.3,2.0,18.0,0,0,6,23.85,1
26.4,52.0,6,708,3.0,12.4,13.7,2.0,0.7,1.3,1.3,15.4,0,1,12,26.85,1
20.0,61.6,3,1479,6.6,6.1,21.1,0.9,3.6,1.1,0.3,27.4,0,1,6,32.81,1
28.1,76.5,1,400,2.6,6.4,18.5,2.6,5.7,1.3,0.9,28.9,1,1,6,23.06,1
33.9,56.6,4,905,5.0,8.3,24.0,0.7,3.0,4.2,1.9,30.2,0,0,1,32.85,1
31.6,71.1,3,896,2.1,8.0,12.9,2.1,6.3,2.4,0.5,16.9,0,1,8,25.49,1
27.5,78.9,3,1106,3.4,13.2,14.6,1.0,3.9,4.4,0.7,14.2,0,1,4,23.93,0
31.6,83.7,2,716,6.8,12.3,18.7,1.3,3.2,0.3,1.8,19.2,1,1,9,24.56,0
30.6,54.1,3,1443,1.6,12.3,11.8,1.2,3.7,5.4,1.2,14.5,0,1,7,24.34,0
25.1,64.9,3,854,1.3,7.2,23.4,0.1,4.6,1.8,2.7,26.2,0,0,11,21.22,0
24.5,66.2,6,1164,2.2,9.5,16.8,1.5,1.4,5.4,1.1,15.9,0,1,3,27.2,1
24.9,60.7,6,1488,4.4,10.2,14.2,1.7,3.3,5.9,0.6,7.3,0,0,10,27.41,1
31.4,85.2,4,1289,6.6,11.6,16.1,2.5,3.9,3.9,2.2,4.0,0,0,11,30.17,1
32.0,59.1,3,1687,1.8,3.8,24.0,2.8,5.6,4.3,0.5,7.6,0,0,6,23.3,0
31.2,78.3,2,1069,3.0,14.4,21.5,6.1,5.2,4.5,1.2,21.7,0,1,11,30.83,1
28.0,56.9,6,872,3.0,11.6,16.2,1.4,2.8,5.3,2.4,7.4,0,1,3,26.07,1
38.3,74.2,3,1493,2.9,11.2,14.4,2.3,4.6,2.9,0.9,19.8,0,1,3,33.32,1
28.3,83.8,3,1209,1.1,10.6,20.0,2.5,1.6,1.4,5.0,8.4,0,0,7,28.51,1
31.6,83.5,2,960,2.8,6.2,17.9,2.2,1.6,2.1,0.1,15.1,1,0,4,20.17,1
30.2,60.1,6,1439,1.3,14.6,22.5,0.4,0.0,5.9,0.9,21.9,0,0,11,33.48,1
34.2,60.5,5,1491,8.2,7.1,15.1,5.4,4.4,5.2,0.6,19.4,0,0,11,39.02,1
21.3,71.3,3,1576,3.0,9.7,21.8,1.4,1.8,0.5,0.0,6.7,0,1,11,19.75,0
31.8,79.7,5,1643,2.8,2.4,20.9,1.0,1.5,2.8,0.2,12.9,0,0,7,24.26,0
28.4,61.9,2,876,4.3,7.9,19.5,0.8,5.6,4.4,0.5,25.9,0,1,5,25.6,1
28.9,76.6,5,1143,3.2,14.7,21.1,5.2,1.0,4.3,1.1,16.9,0,1,7,30.29,1
24.3,43.8,2,993,1.2,6.1,19.8,4.1,3.6,0.0,1.2,28.0,1,1,11,21.74,1
25.8,69.2,4,1175,4.1,10.6,12.0,0.3,4.6,1.7,3.8,27.5,0,0,12,32.61,1
35.0,73.0,1,687,2.6,7.7,18.2,1.0,4.6,0.0,0.0,26.1,1,0,7,19.17,0
33.4,49.0,2,1298,4.4,9.9,11.8,1.0,1.8,5.0,0.5,15.9,1,0,8,24.97,1
22.5,63.4,3,1708,6.4,9.8,20.1,2.3,4.7,3.0,0.3,29.5,0,0,10,33.14,1
30.5,77.6,2,1451,5.6,9.4,17.6,3.2,7.0,1.0,0.9,4.0,0,1,1,29.31,1
27.0,43.7,5,747,2.9,9.7,11.8,0.4,2.6,3.0,0.7,23.1,1,1,9,22.39,1
34.4,56.9,2,1065,6.9,10.3,17.2,7.0,1.7,3.1,0.3,21.6,1,0,7,31.39,1
31.4,43.7,3,1380,2.5,5.0,15.6,2.0,5.4,5.0,0.4,14.7,0,1,11,27.03,1
32.9,91.4,3,1987,0.7,6.5,24.0,1.2,0.0,3.5,2.0,30.7,0,1,4,29.32,1
29.0,42.6,2,1042,0.5,5.5,15.9,5.4,3.1,3.2,0.6,19.6,0,1,1,26.12,1
29.5,40.8,5,1254,7.0,8.6,20.5,2.8,3.8,2.8,0.8,20.0,0,0,2,33.8,1
26.2,73.5,2,1047,6.2,16.7,21.7,0.7,2.6,6.1,1.0,10.8,0,1,5,32.42,1
22.2,71.7,5,829,3.6,13.1,14.1,0.9,5.2,0.0,0.7,16.0,1,0,10,23.68,1
26.6,49.7,4,1309,3.5,13.0,15.4,3.7,3.1,5.7,0.5,21.4,0,0,2,27.65,0
35.1,74.9,4,1465,1.7,3.3,17.9,0.8,7.5,0.0,1.0,17.5,1,0,1,23.61,1
35.6,79.4,3,1142,2.7,7.8,13.4,3.2,0.9,5.1,2.4,11.3,1,0,2,27.02,1
25.1,55.3,4,1739,1.6,11.6,16.3,0.9,4.9,3.8,2.6,21.1,0,1,1,31.83,1
25.2,75.2,3,1137,1.6,13.3,20.5,0.6,3.5,1.6,2.3,31.8,0,1,8,30.68,1
25.7,91.9,1,1093,5.7,5.6,24.0,4.6,2.6,1.5,1.7,12.8,0,1,12,25.09,0
25.5,61.6,6,1494,4.6,10.7,14.1,1.4,5.3,0.5,0.5,16.0,0,0,8,25.03,0
23.6,38.5,1,1759,4.3,4.3,19.4,2.3,3.0,0.6,1.6,19.3,1,0,3,20.08,0
25.9,58.5,5,1161,4.5,10.4,24.0,2.8,2.0,5.2,1.8,9.4,0,1,12,28.52,1
32.2,95.0,5,1795,8.1,6.1,24.0,0.6,4.8,1.9,0.4,26.8,0,0,4,33.86,0
32.6,30.8,4,1695,1.1,2.7,11.3,5.5,1.4,5.3,2.9,27.1,0,1,12,32.04,1
37.2,68.0,2,1243,2.4,6.0,16.6,0.8,3.2,3.6,0.1,9.9,0,0,6,24.01,1
28.3,55.4,6,1938,1.3,5.4,8.0,1.0,3.6,4.0,4.5,17.8,0,1,3,29.22,1
18.9,77.9,5,1662,5.1,9.8,11.2,2.6,4.1,0.0,1.3,36.9,0,1,12,35.87,1
26.4,61.4,2,1668,4.2,9.5,19.5,0.2,2.2,0.0,0.2,22.2,0,0,7,26.92,1
24.0,66.3,4,1591,1.6,7.2,16.9,2.1,3.5,4.3,3.7,11.4,0,1,10,31.61,1
27.4,55.2,4,400,1.2,7.3,19.3,0.7,3.7,4.1,3.7,29.3,0,1,12,28.51,1
